Order_ID,Product_ID,Product_Category,Quantity,Warehouse_ID,Warehouse_Location,Order_Date,Shipment_Date,Delivery_Date,Stock_Level,Reorder_Level,Supplier_ID,Supplier_Name,Cost_Per_Unit,Total_Cost,Delivery_Status,Delay_Days,Customer_Region,Shipping_Mode,Priority,Month,Year
O118038,P2060,Electronics,169,W5,Riyadh,4/12/2024,4/17/2024,4/18/2024,919,80,S679,PrimeDistributors,179.5,30335.5,Cancelled,0,Dubai,Rail,Low,4,2024
O118039,P3769,Automotive Parts,70,W4,Dammam,9/14/2021,9/15/2021,9/18/2021,673,272,S323,SupplyCo,97.32,6812.4,In Transit,1,Khobar,Sea,Low,9,2021
O118040,P3151,Automotive Parts,42,W3,Riyadh,5/27/2024,6/1/2024,6/4/2024,390,227,S899,PrimeDistributors,298.33,12529.86,Delivered,1,Abu Dhabi,Sea,Low,5,2024
O118041,P7308,Automotive Parts,480,W5,Medina,11/14/2021,11/14/2021,11/22/2021,266,76,S600,SupplyCo,440.85,211608,Cancelled,6,Tabuk,Rail,Medium,11,2021
O118042,P4274,Electronics,278,W3,Jeddah,9/24/2023,9/25/2023,9/27/2023,831,70,S328,SupplyCo,430.17,119587.26,Pending,0,Dammam,Road,Medium,9,2023
O118043,P4756,Food & Beverages,143,W1,Dammam,6/10/2022,6/14/2022,6/19/2022,552,263,S977,WarePro,477.64,68302.52,Delivered,1,Jazan,Rail,High,6,2022
O118044,P3524,Electronics,87,W2,Riyadh,6/19/2023,6/22/2023,6/24/2023,556,85,S542,PrimeDistributors,468.42,40752.54,In Transit,0,Makkah,Road,Medium,6,2023
O118045,P8940,Furniture,222,W2,Mecca,6/29/2025,6/30/2025,7/3/2025,223,214,S923,WarePro,361.55,80264.1,Pending,0,Riyadh,Road,High,6,2025
O118046,P9860,Electronics,11,W2,Riyadh,2/24/2025,2/26/2025,3/3/2025,288,117,S210,PrimeDistributors,27.13,298.43,Delivered,3,Dubai,Air,Medium,2,2025
O118047,P9517,Furniture,323,W2,Medina,6/9/2025,6/16/2025,6/21/2025,245,237,S909,GlobalSupplies,185.43,59893.89,Cancelled,2,Riyadh,Road,High,6,2025
O118048,P2641,Pharmaceuticals,411,W1,Mecca,7/20/2024,7/20/2024,7/30/2024,63,138,S917,PrimeDistributors,453.31,186310.41,Delivered,6,Tabuk,Rail,Low,7,2024
O118049,P8187,Pharmaceuticals,325,W1,Jeddah,7/2/2023,7/7/2023,7/15/2023,736,278,S728,PrimeDistributors,57.28,18616,In Transit,5,Abha,Sea,High,7,2023
O118050,P1922,Clothing,483,W3,Mecca,1/23/2021,1/29/2021,2/4/2021,863,115,S649,GlobalSupplies,7.67,3704.61,Delivered,3,Abu Dhabi,Air,Low,1,2021
O118051,P7705,Pharmaceuticals,389,W3,Dammam,11/20/2024,11/24/2024,12/4/2024,689,90,S623,QuickShip,466.13,181324.57,In Transit,8,Khobar,Air,Low,11,2024
O118052,P5625,Pharmaceuticals,359,W4,Mecca,12/27/2023,12/28/2023,12/31/2023,344,282,S859,WarePro,64.89,23295.51,Pending,0,Khobar,Sea,Medium,12,2023
O118053,P9695,Furniture,299,W1,Jeddah,12/10/2024,12/16/2024,12/24/2024,318,258,S197,PrimeDistributors,291.2,87068.8,In Transit,6,Makkah,Rail,Medium,12,2024
O118054,P2091,Automotive Parts,187,W5,Medina,11/26/2022,11/30/2022,12/10/2022,259,195,S743,SupplyCo,268.51,50211.37,Cancelled,7,Jazan,Road,Medium,11,2022
O118055,P5645,Furniture,58,W5,Jeddah,1/4/2023,1/9/2023,1/13/2023,545,249,S319,SupplyCo,13.92,807.36,In Transit,1,Abha,Air,High,1,2023
O118056,P1199,Food & Beverages,498,W1,Jeddah,11/13/2023,11/16/2023,11/20/2023,354,161,S590,WarePro,423.12,210713.76,In Transit,2,Tabuk,Air,Low,11,2023
O118057,P7231,Automotive Parts,406,W5,Jeddah,2/22/2025,2/28/2025,3/9/2025,836,257,S287,GlobalSupplies,136.05,55236.3,In Transit,6,Madina,Road,High,2,2025
O118058,P1739,Automotive Parts,205,W4,Jeddah,8/23/2024,8/24/2024,9/3/2024,103,77,S382,GlobalSupplies,153.47,31461.35,In Transit,7,Dubai,Road,High,8,2024
O118059,P5705,Clothing,66,W2,Riyadh,7/9/2023,7/11/2023,7/18/2023,328,211,S309,SupplyCo,343.29,22657.14,Pending,5,New York,Road,Low,7,2023
O118060,P7060,Automotive Parts,392,W1,Mecca,2/4/2023,2/11/2023,2/13/2023,785,165,S885,PrimeDistributors,267.58,104891.36,In Transit,0,Abu Dhabi,Road,Medium,2,2023
O118061,P8368,Pharmaceuticals,355,W3,Dammam,6/22/2021,6/28/2021,7/8/2021,856,111,S919,SupplyCo,216.82,76971.1,Pending,5,Madina,Air,High,6,2021
O118062,P1987,Clothing,281,W2,Medina,7/15/2022,7/18/2022,7/28/2022,397,196,S512,QuickShip,375.98,105650.38,Delivered,7,Jazan,Road,Low,7,2022
O118063,P2645,Automotive Parts,359,W2,Mecca,3/13/2021,3/19/2021,3/27/2021,237,221,S696,SupplyCo,108.65,39005.35,In Transit,5,Jazan,Air,Low,3,2021
O118064,P7846,Electronics,259,W5,Riyadh,3/9/2024,3/15/2024,3/24/2024,715,71,S590,QuickShip,487.95,126379.05,Delivered,6,Los Angeles,Air,Medium,3,2024
O118065,P6294,Clothing,308,W4,Dammam,3/12/2024,3/18/2024,3/19/2024,827,114,S842,WarePro,484.79,149315.32,Pending,0,Dammam,Sea,High,3,2024
O118066,P4582,Electronics,420,W1,Mecca,9/13/2024,9/17/2024,9/20/2024,154,262,S190,WarePro,92.68,38925.6,Cancelled,0,Abha,Air,Low,9,2024
O118067,P6415,Furniture,456,W3,Dammam,7/20/2021,7/25/2021,8/1/2021,932,298,S858,WarePro,427.34,194867.04,Pending,4,Los Angeles,Rail,Low,7,2021
O118068,P6551,Electronics,139,W4,Dammam,3/29/2021,4/1/2021,4/2/2021,494,242,S472,QuickShip,137.15,19063.85,Cancelled,0,Tabuk,Rail,Medium,3,2021
O118069,P4828,Furniture,102,W5,Riyadh,4/19/2025,4/22/2025,5/1/2025,732,204,S329,GlobalSupplies,132.34,13498.68,Cancelled,6,Madina,Sea,Medium,4,2025
O118070,P1181,Pharmaceuticals,495,W3,Dammam,1/4/2022,1/5/2022,1/13/2022,591,132,S228,WarePro,356.22,176328.9,Cancelled,3,Makkah,Road,High,1,2022
O118071,P7024,Automotive Parts,61,W3,Jeddah,6/25/2022,6/27/2022,7/5/2022,598,85,S447,SupplyCo,460.94,28117.34,In Transit,6,New York,Sea,Low,6,2022
O118072,P1129,Electronics,434,W3,Dammam,2/16/2021,2/20/2021,3/1/2021,95,65,S640,GlobalSupplies,472.25,204956.5,In Transit,6,Tabuk,Rail,Medium,2,2021
O118073,P3790,Clothing,93,W1,Riyadh,11/20/2024,11/24/2024,11/25/2024,206,130,S457,GlobalSupplies,86.55,8049.15,Pending,0,Dubai,Rail,High,11,2024
O118074,P7198,Automotive Parts,372,W3,Jeddah,11/27/2024,12/2/2024,12/3/2024,960,50,S681,WarePro,253.14,94168.08,Pending,0,Dammam,Sea,High,11,2024
O118075,P3448,Food & Beverages,423,W3,Jeddah,1/26/2024,1/29/2024,2/7/2024,145,159,S813,PrimeDistributors,289.91,122631.93,Cancelled,7,Los Angeles,Air,High,1,2024
O118076,P8022,Pharmaceuticals,34,W1,Dammam,9/6/2021,9/6/2021,9/11/2021,100,228,S749,GlobalSupplies,249.28,8475.52,Delivered,1,Khobar,Road,Medium,9,2021
O118077,P2335,Pharmaceuticals,97,W3,Jeddah,4/24/2022,4/30/2022,5/3/2022,339,175,S886,PrimeDistributors,174.58,16934.26,Pending,0,Tabuk,Air,Low,4,2022
O118078,P4937,Food & Beverages,320,W3,Dammam,4/17/2025,4/18/2025,4/21/2025,600,98,S153,PrimeDistributors,56.54,18092.8,Pending,0,Tabuk,Road,Low,4,2025
O118079,P9746,Automotive Parts,94,W1,Dammam,11/11/2024,11/11/2024,11/21/2024,346,166,S905,WarePro,289.01,27166.94,In Transit,7,Jazan,Air,Medium,11,2024
O118080,P5064,Food & Beverages,356,W1,Mecca,5/10/2024,5/10/2024,5/16/2024,538,229,S809,QuickShip,398.84,141987.04,Pending,3,Jazan,Sea,Low,5,2024
O118081,P9845,Pharmaceuticals,143,W1,Medina,3/5/2022,3/5/2022,3/6/2022,38,294,S183,GlobalSupplies,173.59,24823.37,Pending,0,Makkah,Sea,Low,3,2022
O118082,P1405,Automotive Parts,347,W5,Jeddah,1/28/2021,1/30/2021,2/1/2021,521,115,S105,GlobalSupplies,473.75,164391.25,Cancelled,0,Khobar,Sea,Medium,1,2021
O118083,P3039,Furniture,116,W4,Riyadh,2/18/2022,2/24/2022,3/6/2022,12,81,S331,GlobalSupplies,350.95,40710.2,Cancelled,8,Abha,Air,Low,2,2022
O118084,P8528,Food & Beverages,320,W5,Mecca,5/5/2024,5/10/2024,5/16/2024,260,144,S879,SupplyCo,359.98,115193.6,Delivered,3,Abha,Road,Medium,5,2024
O118085,P7240,Furniture,112,W4,Riyadh,7/25/2021,8/1/2021,8/6/2021,90,60,S485,GlobalSupplies,282.78,31671.36,Pending,0,Tabuk,Road,Medium,7,2021
O118086,P3489,Food & Beverages,248,W5,Mecca,11/15/2022,11/17/2022,11/23/2022,21,105,S156,GlobalSupplies,333.22,82638.56,Pending,4,Riyadh,Sea,Medium,11,2022
O118087,P8274,Electronics,106,W1,Dammam,12/18/2021,12/25/2021,12/27/2021,599,193,S128,SupplyCo,460.04,48764.24,Pending,0,New York,Air,Low,12,2021
O118088,P6750,Food & Beverages,250,W4,Mecca,6/26/2021,7/2/2021,7/4/2021,261,167,S909,GlobalSupplies,191.4,47850,In Transit,0,Dammam,Road,High,6,2021
O118089,P5985,Electronics,284,W5,Jeddah,3/31/2024,3/31/2024,4/2/2024,545,112,S918,WarePro,295.41,83896.44,In Transit,0,Riyadh,Rail,High,3,2024
O118090,P7127,Food & Beverages,234,W5,Riyadh,3/4/2021,3/9/2021,3/17/2021,17,186,S942,PrimeDistributors,385.61,90232.74,Delivered,5,Abha,Road,Low,3,2021
O118091,P4174,Automotive Parts,403,W3,Medina,8/29/2024,8/30/2024,9/1/2024,36,281,S233,SupplyCo,389.77,157077.31,In Transit,0,Madina,Road,High,8,2024
O118092,P6409,Furniture,38,W1,Mecca,4/30/2024,5/3/2024,5/4/2024,569,50,S121,PrimeDistributors,238.57,9065.66,Delivered,0,Los Angeles,Rail,High,4,2024
O118093,P6515,Food & Beverages,87,W2,Jeddah,1/3/2021,1/3/2021,1/9/2021,421,261,S509,WarePro,211.46,18397.02,Cancelled,3,New York,Road,Medium,1,2021
O118094,P2018,Clothing,205,W1,Medina,5/18/2023,5/22/2023,6/1/2023,172,139,S749,PrimeDistributors,183.41,37599.05,In Transit,7,Dubai,Rail,High,5,2023
O118095,P5375,Food & Beverages,335,W4,Dammam,12/8/2024,12/11/2024,12/19/2024,184,137,S742,GlobalSupplies,308.62,103387.7,Pending,6,Dammam,Air,Medium,12,2024
O118096,P3748,Automotive Parts,464,W3,Jeddah,7/12/2022,7/12/2022,7/14/2022,736,270,S959,SupplyCo,20.38,9456.32,In Transit,0,Dammam,Rail,Low,7,2022
O118097,P5298,Clothing,406,W5,Riyadh,6/10/2021,6/17/2021,6/20/2021,242,179,S722,WarePro,115.4,46852.4,Delivered,0,Makkah,Air,Low,6,2021
O118098,P5344,Electronics,2,W4,Riyadh,7/30/2022,8/6/2022,8/9/2022,141,154,S209,QuickShip,219.3,438.6,Pending,0,Dubai,Air,High,7,2022
O118099,P3067,Automotive Parts,390,W2,Riyadh,12/1/2024,12/6/2024,12/7/2024,641,84,S636,GlobalSupplies,78.09,30455.1,In Transit,0,Jazan,Sea,Low,12,2024
O118100,P2973,Automotive Parts,238,W1,Riyadh,4/8/2023,4/10/2023,4/15/2023,16,252,S814,PrimeDistributors,136.35,32451.3,Cancelled,2,Madina,Sea,Medium,4,2023
O118101,P9058,Pharmaceuticals,320,W1,Dammam,8/22/2024,8/26/2024,9/2/2024,631,124,S737,WarePro,328.11,104995.2,In Transit,4,Madina,Rail,High,8,2024
O118102,P6314,Automotive Parts,300,W5,Dammam,4/24/2023,4/24/2023,4/28/2023,32,269,S685,PrimeDistributors,365.58,109674,Delivered,2,Dammam,Air,High,4,2023
O118103,P9199,Pharmaceuticals,187,W5,Jeddah,9/9/2022,9/11/2022,9/20/2022,784,289,S953,WarePro,63.21,11820.27,Cancelled,7,Abu Dhabi,Road,Medium,9,2022
O118104,P4346,Pharmaceuticals,470,W5,Mecca,12/4/2024,12/6/2024,12/11/2024,114,229,S953,PrimeDistributors,430,202100,Cancelled,3,Abu Dhabi,Sea,High,12,2024
O118105,P8345,Food & Beverages,332,W5,Riyadh,12/10/2023,12/11/2023,12/12/2023,783,227,S325,GlobalSupplies,178.17,59152.44,In Transit,0,Abha,Sea,Low,12,2023
O118106,P3777,Electronics,236,W5,Mecca,9/6/2022,9/10/2022,9/12/2022,116,148,S713,GlobalSupplies,46.43,10957.48,In Transit,0,Abha,Sea,High,9,2022
O118107,P6077,Pharmaceuticals,112,W3,Mecca,6/9/2025,6/10/2025,6/17/2025,536,222,S972,QuickShip,129.01,14449.12,In Transit,3,Abu Dhabi,Sea,High,6,2025
O118108,P4272,Furniture,273,W2,Medina,1/16/2025,1/22/2025,1/31/2025,776,281,S375,PrimeDistributors,5.14,1403.22,Cancelled,4,Dammam,Rail,Low,1,2025
O118109,P6541,Electronics,277,W4,Dammam,12/13/2024,12/16/2024,12/22/2024,184,121,S249,SupplyCo,492.19,136336.63,Pending,1,Riyadh,Sea,High,12,2024
O118110,P5985,Food & Beverages,491,W3,Dammam,1/30/2025,2/6/2025,2/11/2025,963,102,S239,SupplyCo,422.82,207604.62,Delivered,0,Abu Dhabi,Air,Medium,1,2025
O118111,P3581,Automotive Parts,133,W3,Medina,2/23/2021,2/23/2021,3/4/2021,36,82,S900,GlobalSupplies,470.07,62519.31,In Transit,4,Riyadh,Sea,High,2,2021
O118112,P9030,Electronics,125,W1,Riyadh,3/28/2023,3/29/2023,4/6/2023,718,244,S191,GlobalSupplies,247.96,30995,Cancelled,5,Los Angeles,Rail,Medium,3,2023
O118113,P2310,Pharmaceuticals,426,W5,Jeddah,5/3/2022,5/8/2022,5/12/2022,424,200,S169,QuickShip,78.93,33624.18,Delivered,0,Dammam,Road,High,5,2022
O118114,P3726,Electronics,331,W4,Mecca,5/10/2023,5/10/2023,5/13/2023,636,223,S100,WarePro,407.9,135014.9,Pending,0,Madina,Sea,High,5,2023
O118115,P6922,Food & Beverages,232,W1,Medina,5/4/2024,5/5/2024,5/8/2024,713,216,S422,SupplyCo,456.23,105845.36,Pending,0,Dubai,Road,Low,5,2024
O118116,P9407,Food & Beverages,208,W3,Jeddah,1/3/2025,1/6/2025,1/11/2025,183,297,S224,SupplyCo,334.82,69642.56,Cancelled,3,Abu Dhabi,Rail,Medium,1,2025
O118117,P3574,Food & Beverages,56,W3,Dammam,3/20/2023,3/23/2023,3/29/2023,42,219,S393,QuickShip,206.56,11567.36,Pending,3,New York,Rail,Low,3,2023
O118118,P2291,Clothing,422,W2,Medina,8/26/2024,8/26/2024,9/3/2024,612,66,S581,PrimeDistributors,163.65,69060.3,Cancelled,5,Tabuk,Road,Medium,8,2024
O118119,P3556,Electronics,193,W3,Riyadh,11/10/2021,11/15/2021,11/18/2021,204,262,S996,SupplyCo,436.73,84288.89,Delivered,0,Los Angeles,Sea,Low,11,2021
O118120,P1608,Automotive Parts,359,W2,Mecca,1/8/2022,1/11/2022,1/19/2022,814,222,S137,SupplyCo,163.23,58599.57,Delivered,5,Makkah,Air,Medium,1,2022
O118121,P4079,Food & Beverages,58,W2,Dammam,2/11/2021,2/16/2021,2/17/2021,768,175,S815,WarePro,461.12,26744.96,Pending,0,Khobar,Sea,Medium,2,2021
O118122,P9920,Pharmaceuticals,24,W2,Medina,5/21/2024,5/21/2024,5/25/2024,561,148,S517,GlobalSupplies,409.25,9822,In Transit,0,Abu Dhabi,Sea,High,5,2024
O118123,P4042,Furniture,417,W1,Jeddah,4/15/2023,4/19/2023,4/26/2023,235,229,S365,SupplyCo,395.57,164952.69,Delivered,5,Jazan,Sea,Low,4,2023
O118124,P3063,Automotive Parts,100,W2,Dammam,1/18/2021,1/25/2021,1/31/2021,408,215,S198,SupplyCo,481.99,48199,Cancelled,2,Jazan,Air,Low,1,2021
O118125,P9819,Clothing,288,W4,Mecca,5/12/2023,5/18/2023,5/26/2023,974,151,S489,QuickShip,93.43,26907.84,Cancelled,5,Tabuk,Sea,High,5,2023
O118126,P6585,Clothing,43,W5,Medina,5/31/2022,6/7/2022,6/15/2022,794,95,S891,QuickShip,305.15,13121.45,Cancelled,4,Los Angeles,Rail,High,5,2022
O118127,P1975,Automotive Parts,471,W2,Dammam,7/27/2022,7/29/2022,8/4/2022,210,211,S490,GlobalSupplies,224.31,105650.01,Pending,3,Jazan,Sea,Medium,7,2022
O118128,P3527,Clothing,248,W2,Dammam,6/7/2023,6/9/2023,6/16/2023,308,66,S633,GlobalSupplies,425.84,105608.32,In Transit,3,Khobar,Rail,Medium,6,2023
O118129,P2834,Food & Beverages,206,W1,Riyadh,4/1/2023,4/5/2023,4/14/2023,17,164,S573,WarePro,169.65,34947.9,Cancelled,5,Abha,Rail,Medium,4,2023
O118130,P1453,Automotive Parts,37,W4,Jeddah,11/21/2021,11/21/2021,11/28/2021,591,237,S949,QuickShip,346.23,12810.51,Pending,3,Jazan,Air,Medium,11,2021
O118131,P9981,Electronics,162,W3,Riyadh,4/25/2021,4/29/2021,5/1/2021,112,231,S414,PrimeDistributors,91.3,14790.6,Delivered,0,Makkah,Air,High,4,2021
O118132,P5884,Electronics,493,W4,Mecca,11/7/2024,11/8/2024,11/10/2024,909,216,S271,GlobalSupplies,337.53,166402.29,Delivered,0,Los Angeles,Rail,Medium,11,2024
O118133,P3316,Automotive Parts,350,W4,Medina,7/5/2023,7/7/2023,7/15/2023,308,299,S284,WarePro,215.9,75565,Cancelled,4,Abha,Rail,Medium,7,2023
O118134,P7384,Furniture,219,W5,Dammam,8/4/2021,8/11/2021,8/14/2021,93,246,S561,SupplyCo,139.52,30554.88,Pending,0,Dammam,Road,Low,8,2021
O118135,P8984,Pharmaceuticals,444,W4,Dammam,10/29/2023,11/2/2023,11/10/2023,726,286,S670,QuickShip,78.74,34960.56,Pending,6,Abha,Air,Medium,10,2023
O118136,P6144,Pharmaceuticals,151,W2,Jeddah,4/3/2023,4/6/2023,4/15/2023,607,247,S817,PrimeDistributors,408.8,61728.8,Delivered,5,Abha,Sea,Medium,4,2023
O118137,P9120,Electronics,10,W2,Dammam,1/31/2024,1/31/2024,2/10/2024,927,174,S758,QuickShip,262.56,2625.6,In Transit,5,Abu Dhabi,Road,Medium,1,2024
O118138,P1707,Food & Beverages,405,W5,Riyadh,5/27/2025,5/28/2025,6/3/2025,475,283,S860,GlobalSupplies,297.08,120317.4,Delivered,4,Tabuk,Rail,Low,5,2025
O118139,P3843,Clothing,435,W1,Dammam,6/3/2021,6/5/2021,6/14/2021,809,240,S724,PrimeDistributors,258.27,112347.45,Cancelled,7,Dubai,Rail,Medium,6,2021
O118140,P4028,Furniture,149,W3,Jeddah,1/6/2025,1/12/2025,1/19/2025,229,129,S280,SupplyCo,62.94,9378.06,In Transit,3,Tabuk,Air,Medium,1,2025
O118141,P6306,Pharmaceuticals,148,W5,Mecca,3/13/2024,3/14/2024,3/18/2024,298,151,S284,SupplyCo,189.39,28029.72,Pending,1,Khobar,Road,High,3,2024
O118142,P9303,Clothing,311,W4,Medina,11/6/2023,11/13/2023,11/19/2023,793,185,S145,PrimeDistributors,482.86,150169.46,In Transit,1,Abu Dhabi,Sea,High,11,2023
O118143,P2559,Automotive Parts,21,W1,Medina,7/6/2022,7/6/2022,7/14/2022,322,103,S361,GlobalSupplies,54.98,1154.58,Cancelled,5,Dubai,Rail,Medium,7,2022
O118144,P2499,Automotive Parts,491,W5,Dammam,9/24/2024,9/29/2024,10/5/2024,157,280,S815,PrimeDistributors,14.05,6898.55,Delivered,2,Abha,Rail,Low,9,2024
O118145,P9813,Food & Beverages,374,W1,Medina,11/22/2022,11/25/2022,12/1/2022,973,292,S758,SupplyCo,329.71,123311.54,Pending,2,Khobar,Air,Medium,11,2022
O118146,P7417,Automotive Parts,151,W5,Medina,1/28/2022,1/29/2022,2/1/2022,688,124,S751,PrimeDistributors,27.05,4084.55,Pending,0,Riyadh,Sea,Low,1,2022
O118147,P1996,Food & Beverages,288,W2,Medina,8/13/2021,8/15/2021,8/25/2021,549,204,S333,WarePro,190.94,54990.72,In Transit,7,Los Angeles,Rail,Low,8,2021
O118148,P1483,Electronics,193,W2,Medina,9/8/2021,9/8/2021,9/16/2021,17,91,S614,QuickShip,203.21,39219.53,Delivered,6,Tabuk,Rail,High,9,2021
O118149,P1675,Electronics,163,W5,Mecca,10/12/2024,10/16/2024,10/18/2024,791,163,S627,PrimeDistributors,454.81,74134.03,Delivered,0,Riyadh,Road,Medium,10,2024
O118150,P3607,Pharmaceuticals,298,W5,Jeddah,11/28/2023,11/29/2023,12/4/2023,945,207,S672,PrimeDistributors,367.47,109506.06,Delivered,0,Dubai,Air,High,11,2023
O118151,P4669,Automotive Parts,19,W3,Jeddah,9/29/2021,10/1/2021,10/10/2021,941,187,S927,WarePro,224.5,4265.5,In Transit,5,Madina,Road,Medium,9,2021
O118152,P1368,Furniture,73,W3,Mecca,9/29/2021,10/5/2021,10/14/2021,321,222,S215,GlobalSupplies,159.4,11636.2,Pending,6,Riyadh,Air,High,9,2021
O118153,P7248,Food & Beverages,284,W1,Mecca,9/12/2022,9/14/2022,9/15/2022,766,50,S468,PrimeDistributors,78.03,22160.52,In Transit,0,Makkah,Air,Medium,9,2022
O118154,P2778,Furniture,181,W5,Jeddah,2/3/2025,2/7/2025,2/10/2025,505,258,S640,GlobalSupplies,164.27,29732.87,In Transit,0,Dammam,Air,Low,2,2025
O118155,P5903,Electronics,271,W1,Dammam,8/30/2022,9/5/2022,9/6/2022,292,180,S176,PrimeDistributors,494.53,134017.63,Cancelled,0,Dammam,Rail,Low,8,2022
O118156,P2752,Pharmaceuticals,282,W1,Medina,2/15/2025,2/15/2025,2/24/2025,396,204,S718,QuickShip,467.68,131885.76,In Transit,6,Jazan,Road,Low,2,2025
O118157,P4361,Furniture,287,W1,Medina,7/13/2023,7/15/2023,7/16/2023,330,218,S929,WarePro,459.38,131842.06,In Transit,0,Los Angeles,Rail,Medium,7,2023
O118158,P3953,Automotive Parts,136,W3,Riyadh,1/12/2025,1/19/2025,1/25/2025,103,257,S659,SupplyCo,441.86,60092.96,Cancelled,1,Khobar,Road,Medium,1,2025
O118159,P4997,Furniture,194,W3,Dammam,10/6/2022,10/7/2022,10/8/2022,973,259,S818,GlobalSupplies,279.06,54137.64,Pending,0,Khobar,Rail,High,10,2022
O118160,P8584,Electronics,208,W1,Dammam,10/14/2021,10/17/2021,10/18/2021,101,261,S449,QuickShip,382.9,79643.2,Delivered,0,Riyadh,Rail,Low,10,2021
O118161,P1455,Furniture,274,W3,Medina,10/7/2023,10/12/2023,10/14/2023,922,91,S597,QuickShip,360.93,98894.82,In Transit,0,Madina,Rail,Medium,10,2023
O118162,P1204,Clothing,209,W4,Dammam,10/10/2021,10/11/2021,10/17/2021,761,249,S801,WarePro,333.18,69634.62,Pending,3,Madina,Road,Low,10,2021
O118163,P6529,Automotive Parts,263,W4,Medina,2/16/2021,2/18/2021,2/22/2021,414,154,S545,WarePro,369.47,97170.61,Cancelled,1,Khobar,Rail,High,2,2021
O118164,P1198,Pharmaceuticals,462,W5,Riyadh,2/28/2023,2/28/2023,3/7/2023,727,288,S937,SupplyCo,128.89,59547.18,Pending,3,Madina,Sea,High,2,2023
O118165,P9585,Food & Beverages,467,W2,Mecca,11/1/2022,11/6/2022,11/12/2022,413,204,S765,GlobalSupplies,395.95,184908.65,In Transit,3,Madina,Sea,High,11,2022
O118166,P1483,Pharmaceuticals,211,W1,Mecca,7/6/2022,7/8/2022,7/11/2022,418,214,S856,PrimeDistributors,47.22,9963.42,Pending,1,Khobar,Sea,High,7,2022
O118167,P6182,Automotive Parts,69,W5,Riyadh,5/23/2023,5/24/2023,5/31/2023,208,299,S454,QuickShip,41.54,2866.26,Pending,4,Dubai,Sea,High,5,2023
O118168,P9704,Automotive Parts,286,W4,Jeddah,10/11/2024,10/15/2024,10/25/2024,96,227,S294,SupplyCo,484.48,138561.28,Delivered,5,Makkah,Sea,Medium,10,2024
O118169,P5417,Automotive Parts,160,W5,Jeddah,4/20/2024,4/27/2024,4/28/2024,46,263,S839,GlobalSupplies,423.54,67766.4,In Transit,0,Dammam,Air,Medium,4,2024
O118170,P8051,Pharmaceuticals,150,W3,Medina,1/30/2023,2/1/2023,2/3/2023,188,112,S576,WarePro,131.65,19747.5,Cancelled,0,Dubai,Rail,Low,1,2023
O118171,P4630,Food & Beverages,465,W5,Riyadh,2/27/2025,2/27/2025,3/2/2025,63,268,S145,QuickShip,27.36,12722.4,In Transit,1,Tabuk,Sea,Medium,2,2025
O118172,P7101,Furniture,219,W1,Dammam,8/10/2021,8/10/2021,8/20/2021,223,277,S291,WarePro,233.14,51057.66,Delivered,8,Makkah,Air,Low,8,2021
O118173,P9948,Clothing,112,W4,Jeddah,3/24/2024,3/30/2024,3/31/2024,187,167,S706,QuickShip,6.19,693.28,In Transit,0,Riyadh,Road,High,3,2024
O118174,P2033,Furniture,113,W3,Riyadh,5/12/2023,5/14/2023,5/23/2023,760,256,S110,QuickShip,52.4,5921.2,Delivered,5,Makkah,Sea,High,5,2023
O118175,P6368,Electronics,411,W4,Medina,6/17/2021,6/18/2021,6/22/2021,844,121,S202,QuickShip,481.57,197925.27,Pending,1,Khobar,Sea,High,6,2021
O118176,P6267,Pharmaceuticals,482,W2,Dammam,2/4/2025,2/4/2025,2/14/2025,726,113,S998,WarePro,260.78,125695.96,Pending,6,Tabuk,Sea,High,2,2025
O118177,P6527,Electronics,312,W4,Mecca,6/15/2022,6/20/2022,6/28/2022,312,88,S859,QuickShip,310.28,96807.36,Cancelled,5,Dammam,Air,Medium,6,2022
O118178,P7930,Pharmaceuticals,55,W1,Jeddah,11/9/2022,11/14/2022,11/23/2022,563,295,S890,GlobalSupplies,60.42,3323.1,Pending,5,Abha,Road,Low,11,2022
O118179,P9196,Electronics,495,W2,Jeddah,3/4/2024,3/7/2024,3/16/2024,942,176,S492,GlobalSupplies,110.67,54781.65,Cancelled,4,Makkah,Air,Medium,3,2024
O118180,P6316,Electronics,363,W2,Jeddah,3/25/2021,3/30/2021,4/9/2021,875,145,S906,GlobalSupplies,64.06,23253.78,In Transit,7,Dammam,Road,High,3,2021
O118181,P6907,Automotive Parts,341,W1,Mecca,8/1/2024,8/3/2024,8/10/2024,578,295,S808,WarePro,493.83,168396.03,Pending,2,Madina,Rail,Low,8,2024
O118182,P8674,Food & Beverages,454,W2,Mecca,2/6/2021,2/9/2021,2/15/2021,129,234,S352,GlobalSupplies,12.13,5507.02,Pending,4,Abu Dhabi,Sea,Medium,2,2021
O118183,P8036,Furniture,427,W5,Medina,2/24/2024,3/1/2024,3/5/2024,638,209,S369,SupplyCo,310.6,132626.2,In Transit,1,Makkah,Rail,Medium,2,2024
O118184,P7251,Clothing,22,W5,Medina,5/11/2025,5/17/2025,5/21/2025,689,253,S598,PrimeDistributors,338.67,7450.74,Pending,1,Abu Dhabi,Sea,High,5,2025
O118185,P5687,Electronics,30,W2,Mecca,8/1/2021,8/4/2021,8/14/2021,939,89,S550,QuickShip,456.24,13687.2,Pending,5,Khobar,Sea,Low,8,2021
